交易所标识_Exchflg,市场标识_Mktflg,日期_Date,市场溢酬因子__流通市值加权_Rmrf_tmv,市值因子__流通市值加权_Smb_tmv,账面市值比因子__流通市值加权_Hml_tmv,市场溢酬因子__总市值加权_Rmrf_mc,市值因子__总市值加权_Smb_mc,账面市值比因子__总市值加权_Hml_mc,
"2","A",2013-08-23,"-0.0021","-0.0011","-0.0083","-0.0019","-0.0042","-0.0050"
"2","A",2013-08-26,"0.0199","0.0005","-0.0021","0.0194","-0.0005","0.0003"
"2","A",2013-08-27,"0.0062","0.0033","-0.0012","0.0059","0.0035","-0.0006"
"2","A",2013-08-28,"-0.0129","-0.0028","0.0014","-0.0136","0.0007","-0.0017"
"2","A",2013-08-29,"-0.0023","0.0040","0.0015","-0.0020","0.0040","0.0052"
"2","A",2013-08-30,"-0.0167","-0.0104","-0.0066","-0.0188","-0.0069","0.0076"
"2","A",2013-09-02,"0.0114","0.0000","0.0049","0.0121","-0.0010","-0.0007"
"2","A",2013-09-03,"0.0162","-0.0016","0.0003","0.0164","-0.0015","-0.0031"
"2","A",2013-09-04,"-0.0002","-0.0003","0.0035","-0.0001","-0.0001","-0.0013"
"2","A",2013-09-05,"0.0010","0.0046","-0.0010","0.0019","0.0040","-0.0037"
"2","A",2013-09-06,"0.0048","0.0015","-0.0019","0.0049","0.0033","-0.0042"
"2","A",2013-09-09,"0.0098","-0.0005","-0.0024","0.0091","-0.0001","0.0070"
"2","A",2013-09-10,"0.0051","-0.0004","0.0023","0.0046","0.0008","0.0097"
"2","A",2013-09-11,"-0.0099","-0.0110","0.0110","-0.0103","-0.0091","0.0156"
"2","A",2013-09-12,"0.0006","0.0018","0.0017","0.0004","0.0027","0.0036"
"2","A",2013-09-13,"0.0065","-0.0013","-0.0027","0.0067","0.0005","-0.0098"
"2","A",2013-09-16,"0.0036","0.0005","0.0008","0.0038","0.0010","0.0006"
"2","A",2013-09-17,"-0.0151","0.0005","-0.0015","-0.0153","0.0012","-0.0044"
"2","A",2013-09-18,"0.0062","0.0042","0.0020","0.0068","0.0037","-0.0001"
"2","A",2013-09-23,"0.0234","-0.0017","-0.0004","0.0236","-0.0024","-0.0006"
"2","A",2013-09-24,"0.0003","0.0009","-0.0017","0.0000","0.0020","-0.0017"
"2","A",2013-09-25,"-0.0059","0.0010","-0.0006","-0.0058","0.0029","-0.0051"
"2","A",2013-09-26,"-0.0149","0.0047","-0.0014","-0.0143","-0.0004","-0.0057"
